ID_Musee,Nom,Telephone,Adresse,Latitude,Longitude,RefType,RefInstitution,RefVille,RefFinances,RefLocale
8409501200,BLACK HISTORY MUSEUM AND RESEARCH LIBRARY,2514057000,351 NORTH BROAD STREET,30.69402,-88.05621,1,8,36633,630507477,4
8400100372,BLOUNTSVILLE HISTORICAL SOCIETY,NULL,1181 BULLARD RD,34.1104,-86.60181,4,NULL,35031,631155307,4
8400100140,BLUE AND GREY MUSEUM OF NORTH ALABAMA,2563504018,723 BANK ST NW,34.59053,-86.98777,1,NULL,35601,261445870,1
8400100319,BRIDGEPORT AREA HISTORIC ASSOCIATION,2564954020,PO BOX 949,34.94947,-85.71959,1,NULL,35740,630968833,3
8400100174,BROWN HAWKINS RURAL LEARNING CENTER,NULL,3936 ROUSE RIDGE CT,32.3314,-86.25291,4,NULL,36104,274919416,1
8400100165,BROWNS CREEK PRESERVATION ASSOCIATION,NULL,205 PINE RD,34.36512,-86.34533,2,NULL,35976,272352328,4
8400100338,BRUNDIDGE HISTORICAL SOCIETY,NULL,117 S MAIN ST,31.72046,-85.81574,4,NULL,36010,631079285,4
8400100295,BURRITT MUSEUM,2565362882,3101 BURRITT DR SE,34.72003,-86.53769,1,NULL,35816,630868992,1
8400100267,BUTLER COUNTY HISTORICAL & GENEALOGICAL SOCIETY,3343839564,PO BOX 561,31.83257,-86.62734,4,NULL,36037,630750036,3
8400100098,CALHOUN COUNTY SPORTS HALL OF FAME,NULL,PO BOX 729,33.82798,-85.78071,5,NULL,36265,201689780,4
8409502904,CALHOUN FINE ARTS GALLERY,2563062695,102 WYNN DR NW,34.71426,-86.65576,7,9,35816,630505871,1
8400100416,CAMP MCDOWELL,2053871806,105 DELONG RD,34.00155,-87.38654,5,NULL,35578,636001873,4
8400100288,CAPRI COMMUNITY FILM SOCIETY,3342624858,1045 E FAIRVIEW AVE,32.35213,-86.29161,5,NULL,36104,630841878,1
8409501251,CARL ELLIOTT HOUSE MUSEUM,2053870511,1411 INDIANA AVENUE,33.83576,-87.26488,4,10,35501,631102108,3
8400100305,CENTER FOR CULTURAL ARTS,2565432787,PO BOX 1507,34.01391,-86.00513,5,NULL,35904,630899081,1
8400100169,CENTER POINT WOMENS PRESERVATION SOCIETY,NULL,349 37TH COURT NE,33.66709,-86.67516,4,NULL,35215,273076166,2
8400100455,CENTRAL CARVER FOUNDATION,2565494742,PO BOX 8563,34.02423,-86.01404,5,NULL,35904,861068765,1
8400100078,CENTRAL CARVER LEGACY MUSEUM,2565494742,1030 TUSCALOOSA AVE,34.00027,-85.95643,5,NULL,35904,861068765,1
8400100268,CHAMBER COUNTY MUSEUM,3348649812,PO BOX 171,32.90652,-85.43804,5,NULL,36862,630750700,4
8400100077,CHEROKEE HISTORICAL MUSEUM,2569277835,101 E MAIN ST,34.15357,-85.67829,4,NULL,35960,237166483,4
8400100189,CHICKASAW HISTORIC PRESERVATION SOCIETY,NULL,209 THIRD STREET,30.7655,-88.08103,4,NULL,36611,364613415,2
8400100195,CHILDREN'S MUSEUM OF ALABAMA,3348322777,PO BOX 1548,32.38083,-86.31088,8,NULL,36104,421680937,1
8400100431,CHILDREN'S MUSEUM OF THE SHOALS,2567650500,2810 DARBY DR,34.84045,-87.64879,8,NULL,35630,721371633,1
8400100410,CHOCTAW COUNTY GENEALOGICAL SOCIETY,NULL,4244 COUNTY RD 43,32.03716,-88.17437,4,NULL,36904,631281672,4
8400100318,CHOCTAW COUNTY HISTORICAL MUSEUM,2518432501,2842 ARARAT ROAD,32.11194,-88.23785,7,NULL,36921,630968762,4
8400100273,CHOCTAW COUNTY HISTORICAL SOCIETY,NULL,210 W SMITH STREET,32.0877,-88.21657,4,NULL,36904,630778962,4
8400100302,CHOM INCORPORATED OF TUSCALOOSA COUNTY,2053494235,2213 UNIVERSITY BLVD,33.21045,-87.56584,8,NULL,35487,630886689,1
8409500336,CHRISTENBERRY PLANETARIUM,2057262011,800 LAKESHORE DRIVE,33.46435,-86.7954,3,11,35204,630312914,2
8409502963,CHURCH GALLERY,NULL,301 SPARKMAN DR,34.74054,-86.62928,7,12,35816,630520830,1
8400100073,CLARKE CO HISTORICAL MUSEUM,2512752014,116 W COBB ST,31.68673,-87.78712,4,NULL,36451,237260098,4
8400100264,CLARKE COUNTY HISTORICAL SOCIETY & MUSEUM,2512752014,116 COBB STREET,31.68673,-87.78712,4,NULL,36451,630727557,4
8400100306,CLAY COUNTY HISTORICAL SOCIETY,2562520138,PO BOX 998,33.24363,-85.84636,4,NULL,36251,630900704,4
8400100060,CLAY HOUSE MUSEUM,2563251018,16 MAIN ST,34.69313,-86.74973,5,NULL,35758,421604918,2
8400100210,CLAY LEGACY ASSOCIATION,2056815158,PO BOX 61,33.69993,-86.60455,4,NULL,35048,470957257,4
8400100070,CLEMENTS HOUSE,8022084283,1802 20TH AVE,33.23036,-87.58354,4,NULL,35476,631188043,2
8400100161,COAST GUARD HISTORICAL SOCIETY,NULL,2050 OAK STREET,34.70098,-87.52815,4,NULL,35646,271533813,4
8400100290,COLEMAN CENTER FOR THE ARTS,2053922005,630 AVENUE A ST,32.48383,-88.29437,7,NULL,36925,630844429,4
8400100097,COLLINSVILLE HISTORICAL ASSOCIATION,NULL,PO BOX 849,34.26189,-85.86513,4,NULL,35961,201529088,4
8400100408,COLUMBIA HISTORIAL SOCIETY,3346968029,PO BOX335,31.27906,-85.12623,4,NULL,36319,631280912,4
8400100215,CONDE CHARLOTTE MUSEUM HOUSE,2513425199,2600 SARATOGA LN,33.24112,-87.5261,4,NULL,35487,510228142,1
8400100205,COOKS NATURAL SCIENCE MUSEUM,2563509347,1741 5TH AVENUE SE,34.58039,-86.98293,3,NULL,35601,460750517,1
8400100300,COOSA COUNTY HISTORICAL SOCIETY,NULL,PO BOX 5,32.86725,-86.21548,4,NULL,35136,630879969,4
8400100312,COOSA HISTORICAL PRESERVATION AUTHORITY,NULL,PO BOX 39,32.86725,-86.21548,4,NULL,35136,630957200,4
8400100200,COST OF FREEDOM VETERANS MUSEUM,2564982499,PO BOX 813,34.316,-86.49575,5,NULL,35016,452440701,3
8400100445,COURTLAND HERITAGE MUSEUM,2566372710,PO BOX 245,34.66655,-87.31032,1,NULL,35618,800302022,4
8400100291,COVINGTON HISTORICAL SOCIETY,3342220674,PO BOX 1582,31.30243,-86.48793,4,NULL,36420,630852981,3
8400100126,CRADLE OF THE CONFEDERACY RAILROAD MUSEUM OF MONTGOMERY,NULL,BOX 1851,32.37375,-86.31101,5,NULL,36104,237106142,1
8400100322,CRENSHAW COUNTY HISTORICAL SOCIETY,3343356575,2856 US HWY 31 N,31.74659,-86.28191,4,NULL,36051,630985647,4
8400100111,CULLMAN COUNTY HISTORICAL SOCIETY,NULL,PO BOX 804,34.18014,-86.85111,4,NULL,35056,205588114,3
8400100062,DAPHNE MUSEUM,2516219620,405 DRYER AVE,30.62109,-87.87618,5,NULL,36526,631277848,1
8400100354,DEFENDERS OF FORT MORGAN,2515402420,1929 STATE HIGHWAY 180,30.27212,-87.68308,4,NULL,36542,631120044,4
8400100176,DEKALB COUNTY HOSIERY MUSEUM,NULL,PO BOX 680647,34.47746,-85.76825,5,NULL,35968,300120729,4
8400100076,DEPOT MUSEUM,2568455714,N 5TH ST,34.43922,-85.71449,5,NULL,35967,630869280,4
8400100160,DIVINE DESTINYS DANCE,NULL,PO BOX,33.72529,-86.65841,4,NULL,35204,271306768,4
8409502091,DONALD E. DAVIS ARBORETUM,3348446425,249 SCIENCES CENTER CLASSROOM,32.6056,-85.49043,2,13,36831,636000724,1
8400100360,DONNELL HOUSE BOARD,2562320743,PO BOX 465,34.80508,-86.98225,4,NULL,35612,631126688,3
8400100333,DOTHAN AREA BOTANICAL GARDENS,3347933224,5130 HEADLAND AVE,31.28818,-85.34601,2,NULL,36303,631059119,3
8409503097,DURBIN GALLERY,8005235793,900 ARKADELPHIA ROAD,33.51394,-86.85365,7,14,35204,630708730,1
8400100400,EAST ALABAMA ARTISTS,NULL,PO BOX 443,33.65842,-85.82646,7,NULL,36202,631258383,1
8400100352,EAST MONTGOMERY COUNTY HISTORICAL SOCIETY,NULL,PO BOX 49,32.35664,-86.09503,4,NULL,36057,631115201,4
8400100247,EASTERN SHORE ART ASSOCIATION,2519282228,401 OAK AVE,30.52659,-87.90355,7,NULL,36532,630459459,1
8400100304,EDMUND LAW ROGERS SMITH-HARRISON,2056698767,50 LESTER STREET,33.17925,-86.60898,1,NULL,35051,630897820,3
8409503113,EICHOLD GALLERY,2513803863,4000 DAUPHIN ST,30.68574,-88.14806,7,15,36633,630302179,4
8409501423,EICHOLD-HEUSTIS MEDICAL MUSEUM OF THE SOUTH,NULL,1504 SPRINGHILL AVE,30.69757,-88.17356,5,16,36633,630477348,4
8400100316,EIGHTH AIR FORCE HISTORICAL SOCIETY,NULL,1903 BLACKJACK RD,33.42958,-86.82467,4,NULL,35173,630964472,1
8400100332,ELMORE COUNTY HISTORICAL SOCIETY,NULL,PO BOX 912,32.53707,-86.20556,4,NULL,36092,631043359,3
8400100437,ENDOWMENT FOR MCWANE SCIENCE CENTER,2057148300,200 19TH ST N,33.51539,-86.80816,3,NULL,35204,721396280,1
8400100447,ENDOWMENT FOR THE PRESERVATION 0F ELEVATING HISTORY,NULL,354 MORGAN AVE,30.67475,-88.09607,4,NULL,36633,800390812,1
8400100198,EPES HISTORICAL ASSOCIATION,2056527190,PO BOX 198,32.67166,-88.16305,4,NULL,35460,451141355,4
8400100138,ESCAMBIA COUNTY HISTORICAL SOCIETY,2518091528,PO BOX 276,31.10792,-87.07114,4,NULL,36427,237410066,3
8400100323,ETOWAH HISTORICAL SOCIETY,NULL,PO BOX 8131,34.02262,-86.04895,4,NULL,35904,630999086,1
8400100424,EUFAULA HERITAGE ASSOCIATION,3346873793,PO BOX 787,31.89681,-85.14599,4,NULL,36072,636155201,3
8400100180,EUTAW AREA CHAMBER OF COMMERCE TRUST,NULL,PO BOX 31,32.88911,-87.90988,4,NULL,35462,311622515,4
8409501436,EVELYN BURROW MUSEUM,2563528457,801 MAIN STREET NW,34.07372,-86.7792,5,17,35077,630498828,3
8400100270,EXPLORE CENTER,2513448066,PO BOX 1968,30.6708,-88.10646,3,NULL,36633,630762151,1
8400100071,EXPLOREUM MUSEUM OF DISCOVERY,2512086893,65 GOVERNMENT ST,30.69034,-88.03979,3,NULL,36633,630762151,1
8400100166,FAIRHOPE MUSEUM OF HISTORY,2519291471,PO BOX 75,30.52517,-87.9029,1,NULL,36532,272431378,1
8400100123,FAYETTE COUNTY HISTORICAL SOCIETY,NULL,PO BOX 534,33.68683,-87.82637,4,NULL,35555,237061795,3
8400100066,FENDALL HALL,3346878469,917 W BARBOUR ST,31.8911,-85.1683,4,NULL,36072,631225568,4
8400100177,FLOMATON AREA RAILROAD MUSEUM,2512961110,PO BOX 225,31.026,-87.24941,5,NULL,36441,300579538,4
8400100369,FORT DALE PIONEER SETTLEMENT,NULL,158 PAGE RD,31.60889,-86.61038,4,NULL,36033,631146615,4
8400100310,FORT MIMS RECONSTRUCTION ASSOCIATION,NULL,94 WEBB ROAD,31.4705,-87.42077,4,NULL,36445,630954637,4
8400100456,FORT MORGAN FOUNDATION,2515405447,35 SOUTH SECTION STREET,30.69305,-88.04213,4,NULL,36532,870784414,1
8400100296,FORT PAYNE DEPOT MUSEUM,2568455714,PO BOX 681420,34.43922,-85.71449,5,NULL,35967,630869280,4
8400100190,FORTSON MUSEUM & ARCHIVES,NULL,140 BLAIR FARMS RD,33.67461,-86.40964,1,NULL,35120,371548000,4
8400100337,GADSDEN MUSEUM OF ART,2565467365,2829 W MEIGHAN BLVD,34.02262,-86.04895,7,NULL,35904,631076879,1
8400100254,GADSDEN MUSEUM OF FINE ARTS,2565467365,515 BROAD STREET,34.01391,-86.00513,7,NULL,35904,630631003,1
8400100108,GARDENDALE HISTORICAL SOCIETY,2056315662,PO BOX 1044,33.69468,-86.83788,4,NULL,35071,204599041,4
8400100187,GENEVA COUNTY ALABAMA HISTORICAL SOCIETY,3346842100,PO BOX 206,31.0453,-85.87905,4,NULL,36340,341979481,3
8400100398,GEORGE WASHINGTON CARVER INTERPRETIVE MUSEUM,3347120933,305 N FOSTER ST,31.22673,-85.39257,5,NULL,36303,631252575,1
8409501264,GORGAS HOUSE,2053485906,810 CAPSTONE DRIVE,33.20939,-87.54843,4,5,35487,636001138,1
8400100280,GREENE COUNTY HISTORICAL SOCIETY,2052920015,PO BOX 746,32.84129,-87.89041,4,NULL,35462,630814351,4
8409500494,GULF COAST EXPLOREUM SCIENCE CENTER,NULL,65 GOVERNMENT STREET,30.69034,-88.03979,3,NULL,36633,630762151,4
8400100390,GULF COAST INTERNATIONAL MUSEUM,NULL,PO BOX 204,30.69651,-88.04401,1,NULL,36633,631212771,1
8400100226,GUNTERSVILL HISTORICAL SOCIETY,NULL,PO BOX 236,34.36776,-86.37909,4,NULL,35976,570907699,4
8400100436,GUNTERSVILLE MUSEUM & CULTURAL CENTER ASSOCIATION,2565717597,1215 RAYBURN AVE,34.34911,-86.3036,5,NULL,35976,721381517,3
8400100051,GUNTERSVILLE MUSEUM AND CULTURAL CENTER,2565717597,1215 RAYBURN AVE,34.34911,-86.3036,5,NULL,35976,721381517,3
8400100448,GURLEY HISTORICAL ASSOCIATION,NULL,PO BOX 154,34.7027,-86.43197,4,NULL,35748,800536377,4
8409501496,HALL OF FAME OF DISTINGUISHED BAND CONDUCTORS,NULL,UNIVERSITY AVENUE,31.79828,-85.95519,5,18,36082,636001102,4
8409503358,HAMMOND HALL GALLERY,2567825781,700 PELHAM ROAD NORTH,33.79791,-85.76118,7,19,36265,636001099,4
8400100219,HANCEVILLE HISTORICAL PRESERVATION GROUP,NULL,773 COUNTY ROAD 622,34.11784,-86.76098,4,NULL,35077,522442424,4
8400100438,HANK WILLIAMS MEMORIAL FOUNDATION,3342623600,118 COMMERCE ST,32.3801,-86.31167,5,NULL,36104,721397865,1
8400100365,HANK WILLIAMS MUSEUM AND FESTIVAL,3343762396,PO BOX 310,31.65737,-86.74566,1,NULL,36033,631135382,4
8400100056,HANK WILLIAMS SENIOR BOYHOOD HOME AND MUSEUM,3343762396,127 ROSE ST,31.65737,-86.74566,1,NULL,36033,631135382,4
8400100089,HARRIS BARRETT SCHOOL,NULL,1755 COUNTY ROAD 27,32.47951,-85.76358,4,NULL,36083,10553804,4
8400100325,HARTSELLE HISTORICAL SOCIETY,NULL,PO BOX 852,34.44638,-86.93179,4,NULL,35640,631003555,2
8400100452,HARTSELLE MILITARY MUSEUM,2562277308,PO BOX 992,34.44281,-86.93845,5,NULL,35640,820565568,2
8400100103,HEART GALLERY OF ALABAMA,2054451293,716 37TH ST S,33.51713,-86.77651,7,NULL,35204,203026109,1
8400100421,HEART OF DIXIE RAILROAD MUSEUM,2056683435,PO BOX 727,33.1092,-86.7499,1,NULL,35040,636057050,4
8400100401,HELEN KELLER BIRTHPLACE,2563834066,300 N COMMONS ST W,34.73802,-87.70631,5,NULL,35674,631259625,2
8400100451,HENRY COUNTY HISTORICAL GROUP,NULL,9127 CO RD 99,31.47599,-85.21885,4,NULL,36345,810570090,4
8400100100,HENRY COUNTY VETERANS MEMORIAL PARK,NULL,PO BOX 115,31.53708,-85.12046,4,NULL,36373,201991965,4
8400100404,HISTORIC BETHEL BAPTIST CHURCH,NULL,3200 28TH AVE N,33.5513,-86.80186,4,NULL,35204,631271978,1
8400100118,HISTORIC DOWNTOWN ANNISTON BUSINESS ASSOCIATION,NULL,1012 NOBLE STREET,33.65731,-85.82986,4,NULL,36202,208934192,1
8400100427,HISTORIC ESTATES LANDMARKS AND PROPERTIES,NULL,1028 DAWSON AVENUE APT S,32.43436,-87.02444,5,NULL,36703,651284589,3
8400100259,HISTORIC HALE COUNTY PRESERVATION SOCIETY,NULL,1110 MAIN STREET,32.70357,-87.59443,4,NULL,36744,630719059,4
8400100246,HISTORIC MOBILE PRESERVATION SOCIETY,NULL,200 RAPIER AVE,30.68068,-88.06003,4,NULL,36633,630401485,1
8400100383,HISTORIC NORTHPORT,2053390488,PO BOX 393,33.22819,-87.57759,4,NULL,35476,631188043,2
8400100109,HISTORIC RESTORATION SOCIETY,NULL,PO BOX 70047,30.69597,-88.10617,4,NULL,36633,205235080,1
8400100230,HISTORIC SHELBY ASSOCIATION,7044843100,PO BOX 176,33.08552,-86.54245,1,NULL,35143,581893440,4
8400100036,HISTORY MUSEUM OF MOBILE,2512087569,111 SOUTH ROYAL STREET,30.69234,-88.07704,1,NULL,36633,631106693,1
8400100142,HOLLY POND HISTOICAL SOCIETY,NULL,3425 COUNTY ROAD 1650,34.18191,-86.62915,4,NULL,35083,261683010,4
8400100379,HOLT STREET BAPTIST CHURCH HISTORICAL SOCIETY,3342614141,1870 SOUTH COURT STREET,32.35256,-86.30851,4,NULL,36104,631175393,1
8400100207,HOMER B WILSON JR VINTAGE MUSEUM,NULL,20524 HWY 431N,34.40105,-86.2544,3,NULL,35976,462991869,4
8400100223,HOOVER HISTORICAL SOCIETY,2058229392,PO BOX 360233,33.40819,-86.85433,4,NULL,35216,570892846,1
8400100197,HOUSTON HISTORICAL SOCIETY,NULL,PO BOX 74,34.15651,-87.27872,4,NULL,35572,450540727,4
8400100429,HUNTSVILLE - MADISON COUNTY ATHLETIC HALL OF FAME,NULL,PO BOX 566,34.72753,-86.59342,4,NULL,35816,710954514,1
8409400270,HUNTSVILLE MUSEUM OF ART,NULL,300 CHURCH ST SW,34.72905,-86.58787,5,NULL,35816,630644957,1
8400100278,HUNTSVILLE-MADISON COUNTY HISTORICAL SOCIETY,2565365737,PO BOX 666,34.72753,-86.59342,4,NULL,35816,630805313,1
8400100040,IMAGINATION PLACE,2565432787,501 BROAD ST,34.01391,-86.00513,4,NULL,35904,630899081,1
8400100269,INTERNATIONAL MOTORSPORTS HALL OF FAME & MUSEUM,2563625002,PO BOX 1018,33.43764,-86.10313,5,NULL,35161,630751972,3
8400100148,IRONDALE AL HISTORICAL SOCIETY,NULL,1910 1ST AVE SOUTH,33.53794,-86.70836,4,NULL,35210,262945770,2
8400100341,ISABEL ANDERSON COMER MUSEUM & ARTS CENTER,2562454016,PO BOX 245,33.16453,-86.25086,7,NULL,35150,631086519,3
8409500556,JACKSONVILLE STATE UNIVERSITY PLANETARIUM,2567825743,700 PELHAM ROAD NORTH,33.79791,-85.76118,3,19,36265,636001099,2
8400100234,JEMISON-VAN DE GRAAFF MANSION FOUNDATION,2057582906,PO BOX 1216,33.20224,-87.56509,4,NULL,35487,581986641,1
8400100203,JESSE OWENS MUSEUM AND PARK,2569743636,174 COUNTY ROAD 241,34.53612,-87.2792,2,NULL,35650,454516928,4
8400100343,JOHN SOLOMON MUSEUM OF LIVING HISTORY,NULL,1136 7TH AVE,34.01233,-86.01936,5,NULL,35904,631099463,1
8400100043,JOHN W INZER MUSEUM,2053382412,229 5TH STREET,33.81868,-86.23727,5,NULL,35953,570886830,4
8409501563,JONATHAN B. LOVELACE MUSEUM,3348444750,392 SOUTH DONAHUE DRIVE,32.60118,-85.49046,5,13,36831,636000724,1
8409501121,JONES ARCHAEOLOGICAL MUSEUM,2053712572,739 UNIVERSITY BLVD,33.20939,-87.54843,9,5,35487,636001138,1
8409503506,JULE COLLINS SMITH MUSEUM OF FINE ARTS,3348441484,901 SOUTH COLLEGE STREET,32.5888,-85.48474,7,13,36831,636000724,1
8409501569,KATHRYN TUCKER WINDHAM MUSEUM,NULL,2800 SOUTH ALABAMA AVENUE,31.47991,-87.33343,5,20,36460,630503016,4
8400100303,KENTUCK ART CENTER & MUSEUM,2057581257,503 MAIN AVE,33.21904,-87.57842,7,NULL,35476,630896818,2
8400100446,KILLEN HISTORICAL COMMISSION,NULL,9160 TURTLE POINT DRIVE,34.85189,-87.55926,4,NULL,35645,800386553,4
8400100351,LAGRANGE LIVING HISTORICAL ASSOCIATION,2564469324,PO BOX 306,34.66894,-87.53617,4,NULL,35646,631114994,4
8400100348,LAMAR COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,NULL,PO BOX 357,33.75431,-88.10535,4,NULL,35592,631109899,4
8400100252,LANDMARKS FOUNDATION OF MONTGOMERY,3342404500,301 COLUMBUS ST,32.38218,-86.30519,4,NULL,36104,630586480,1
8400100131,LANDMARKS OF DEKALB COUNTY,NULL,PO BOX 680518,34.47746,-85.76825,4,NULL,35967,237259371,4
8400100454,LANIER HIGH SCHOOL HISTORIC SOCIETY,NULL,507 N 11TH AVE,32.86426,-85.219220000000007,4,NULL,36863,841649326,3
8400100326,LAWRENCE COUNTY HISTORICAL COMMISSION,2569741757,PO BOX 728,34.48047,-87.29119,4,NULL,35650,631003896,3
8409503569,LBWCC ART GALLERY,NULL,1000 DANNELLY BLVD,31.31491,-86.46469,7,21,36420,630576487,4
8400100186,LEDS SCENIC BYWAY MANAGEMENT TEAM,NULL,6554 LYNN CIR,33.53762,-86.57852,4,NULL,35094,331142019,2
8400100130,LEE COUNTY HISTORICAL SOCIETY,3348873007,PO BOX 206,32.60443,-85.59934,4,NULL,36865,237227476,4
8400100387,LEEDS HISTORICAL SOCIETY,2056992721,PO BOX 465,33.46095,-86.58808,4,NULL,35094,631206763,4
8400100353,LIMESTONE COUNTY ALABAMA ARCHIVES,2562336404,PO BOX 658,34.80241,-86.97004,4,NULL,35612,631118100,3
8400100262,LIMESTONE COUNTY HISTORICAL SOCIETY,NULL,PO BOX 82,34.80508,-86.98225,4,NULL,35612,630719832,3
8400100236,LINDEN HISTORICAL SOCIETY,NULL,14230 AL HWY 38,32.21881,-87.73882,4,NULL,36748,582019106,4
8409400339,MACILES MUSEUM OF MISCELLANEA,NULL,685 COUNTY ROAD 16,33.31268,-87.94651,5,NULL,35466,455621085,4
8400100329,MADISON COUNTY MILITARY HERITAGE,2565321662,100 NORTH SIDE SQ PO BOX 398,34.7305,-86.58595,5,NULL,35816,631025058,1
8400100299,MADISON STATION HISTORICAL PRESERVATION SOCIETY,NULL,BOX 711,34.69407,-86.74919,4,NULL,35758,630875376,2
8400100028,MAGNOLIA GROVE,3346248618,1002 HOBSON ST,32.71317,-87.59424,4,NULL,36744,630870617,4
8409503638,MALONE GALLERY OF FINE ART,3346703391,UNIVERSITY AVENUE,31.79828,-85.95519,7,18,36082,636001102,4
8400100249,MARENGO COUNTY HISTORICAL SOCIETY,3342890599,311 N WALNUT AVE,32.49096,-87.84868,4,NULL,36732,630516397,4
8400100425,MARENGO COUNTY HISTORICAL SOCIETY,NULL,PO BOX 490,32.49096,-87.84868,4,NULL,36732,636187139,4
8400100444,MARENGO COUNTY HISTORY-ARCHIVES,3342890599,PO BOX 1144,32.51644,-87.83766,4,NULL,36732,770668636,3
8400100146,MARENGO COUNTY SPORTS HALL OF FAME,NULL,PO BOX 784,32.49096,-87.84868,5,NULL,36732,262621160,4
8409503647,MARIAN ACREE�TUCKER GALLERY,NULL,302 BIBB ST,32.63066,-87.31662,7,22,36756,630288850,4
8400100331,MARIETTA L JOHNSON MUSEUM,2519908601,10 S SCHOOL ST,30.52388,-87.90081,1,NULL,36532,631041380,1
8400100188,MARION COUNTY HISTORICAL SOCIETY,NULL,PO BOX 492,34.16018,-87.99838,4,NULL,35570,352278120,4
8400100411,MARSHALL COUNTY SPORTS HALL OF FAME,NULL,PO BOX 744,34.20111,-86.17222,1,NULL,35957,631281790,3
8400100362,MCCOY CENTER FOR COMMUNITY SERVICE,2053272957,730 8TH AVE W,33.5115,-86.84821,4,NULL,35204,631133420,1
8409500650,MCWANE SCIENCE CENTER,2057148347,200 19TH STREET N,33.51539,-86.80816,3,NULL,35204,581933712,1
8409503687,MEADOWS GALLERY,NULL,1001 GEORGE WALLACE DR,33.99679,-85.99107,7,23,35904,630501425,4
8400100453,MENTONE AREA PRESERVATION ASSOCIATION,NULL,PO BOX 50,34.53259,-85.56267,4,NULL,35984,830469656,4
8400100458,MILDRED WARNER HOUSE,2055536200,PO BOX 48999,33.2084,-87.56158,4,NULL,35487,912004069,1
8400100256,MOBILE HISTORIC DEVELOPMENT COMMISSION,2512087281,PO BOX 1827,30.6708,-88.10646,4,NULL,36633,630654347,1
8400100347,MOBILE MEDICAL MUSEUM,2514151109,1664 SPRINGHILL AVE,30.69234,-88.07704,1,NULL,36633,631106693,1
8400100026,MOBILE MUSEUM OF ART,2512085200,4850 MUSEUM DR,30.70401,-88.15462,7,NULL,36633,631162561,1
8400100162,MOBILE ROCK & GEM SOCIETY,NULL,1324 FOREST DELL ROAD,30.71661,-88.14435,9,NULL,36633,271535187,1
8400100327,MOBILE SPORTS HALL OF FAME,NULL,1074 SOUTHERN WAY,30.66666,-88.18115,5,NULL,36633,631009605,1
8400100240,MOBILE ZOO,2516491845,15161 WARD RD W,30.82633,-88.39683,6,NULL,36587,582518635,4
8400100340,MONROE COUNTY HERITAGE MUSEUM,2515757433,PO BOX 1637,31.51158,-87.32765,1,NULL,36461,631085886,3
8400100147,MONROE COUNTY HERITAGE MUSEUM ENDOWMENT,2515757433,31 N ALABAMA AVE,31.51158,-87.32765,5,NULL,36461,262628601,3
8400100213,MONTGOMERY AREA ZOOLOGICAL SOCIETY,3342404900,PO BOX 3242,32.42108,-86.27306,6,NULL,36104,510193586,1
8400100237,MONTGOMERY COUNTY HISTORICAL SOCIETY,3342641837,512 S COURT ST,32.37047,-86.30888,4,NULL,36104,582046324,1
8400100029,MONTGOMERY MUSEUM OF FINE ARTS,3342404333,ONE MUSEUM DRIVE,32.3526,-86.2087,7,NULL,36104,636049847,1
8400100418,MONTGOMERY MUSEUM OF FINE ARTS ASSOCIATION,3342404333,1 MUSEUM DR,32.3526,-86.2087,7,NULL,36104,636049847,1
8400100315,MONTGOMERY WORLD HERITAGE MUSEUM,NULL,119 W JEFF DAVIS AVENUE,32.36612,-86.31063,5,NULL,36104,630959638,1
8400100366,MONTROSE HISTORIC PRESERVATION SOCIETY,NULL,PO BOX 637,30.56595,-87.90195,4,NULL,36559,631137012,1
8409503736,MOODY GALLERY OF ART,2053481890,103 GARLAND HALL,33.20939,-87.54843,7,5,35487,636001138,2
8400100357,MORGAN COUNTY GENEALOGICAL SOCIETY,NULL,624 BANK STREET NE,34.61182,-86.98597,4,NULL,35601,631123958,1
8409501133,MOUNDVILLE ARCHAEOLOGICAL PARK,2053712234,634 MOUND PARK,33.20939,-87.54843,9,5,35474,636001138,1
8400100212,MUSANN CORP,NULL,PO BOX 1587,33.65842,-85.82646,9,NULL,36202,510188791,1
8400100328,MUSEUM OF EAST ALABAMA,3347492751,PO BOX 3085,32.64708,-85.38025,5,NULL,36801,631022145,1
8400100168,MUSEUM OF MOBILE,2512087569,111 S ROYAL ST,30.6959,-88.04303,4,NULL,36633,273072418,1
8400100257,MUSEUM OF THE CITY OF MOBILE,2512087569,10 WISTERIA AVENUE,30.69015,-88.04008,5,NULL,36633,630694971,1
8400100031,MUSEUMS OAKLEIGH MUSEUM,2514321281,350 OAKLEIGH PL,30.68068,-88.06003,4,NULL,36633,630401485,1
8400100206,MUSTANG MUSEUM OF AMERICA,NULL,10830 AL HIGHWAY 1,33.57656,-86.49679,7,NULL,35120,461395428,4
8400100277,NATCHEZ TRACE GENALOGICAL SOCIETY,NULL,PO BOX 420,34.80175,-87.6751,4,NULL,35630,630804628,1
8400100033,NATIONAL MARITIME MUSEUM,2514368901,250 N WATER ST,30.69698,-88.04092,5,NULL,36633,631102879,1
8400100345,NATIONAL MARITIME MUSEUM OF THE GULF OF MEXICO,2514368901,PO BOX 3005,30.6959,-88.04303,5,NULL,36633,631102879,1
8409400476,NATIONAL MARITIME MUSUEM OF THE GULF OF MEXICO HOLDINGS,NULL,PO BOX 3005,30.6959,-88.04303,5,NULL,36633,463009387,1
